Radiation
city: Ciudad de M&eacute;xico
cityCode: MEX
country: M&eacute;xico
mesurementAgency: SIMAT
URL: http://www.aire.cdmx.gob.mx
timeStamp: 2020/01/01 al 2020/09/30
average_interval: 001h
Date,cve_station,parameter,value,unit
25-03-2020 02:00,CHO,UVA,0,17
25-03-2020 02:00,CUT,UVA,0,17
25-03-2020 02:00,FAC,UVA,0,17
25-03-2020 02:00,LAA,UVA,0,17
25-03-2020 02:00,MER,UVA,,17
25-03-2020 02:00,MON,UVA,,17
25-03-2020 02:00,MPA,UVA,,17
25-03-2020 02:00,PED,UVA,0,17
25-03-2020 02:00,SAG,UVA,0,17
25-03-2020 02:00,SFE,UVA,0,17
25-03-2020 02:00,TLA,UVA,,17
25-03-2020 03:00,CHO,UVA,0,17
25-03-2020 03:00,CUT,UVA,0,17
25-03-2020 03:00,FAC,UVA,0,17
25-03-2020 03:00,LAA,UVA,0,17
25-03-2020 03:00,MER,UVA,,17
25-03-2020 03:00,MON,UVA,,17
25-03-2020 03:00,MPA,UVA,,17
25-03-2020 03:00,PED,UVA,0,17
25-03-2020 03:00,SAG,UVA,0,17
25-03-2020 03:00,SFE,UVA,0,17
25-03-2020 03:00,TLA,UVA,,17
25-03-2020 04:00,CHO,UVA,0,17
25-03-2020 04:00,CUT,UVA,0,17
25-03-2020 04:00,FAC,UVA,0,17
25-03-2020 04:00,LAA,UVA,0,17
25-03-2020 04:00,MER,UVA,,17
25-03-2020 04:00,MON,UVA,,17
25-03-2020 04:00,MPA,UVA,,17
25-03-2020 04:00,PED,UVA,0,17
25-03-2020 04:00,SAG,UVA,0,17
25-03-2020 04:00,SFE,UVA,0,17
25-03-2020 04:00,TLA,UVA,,17
25-03-2020 05:00,CHO,UVA,0,17
25-03-2020 05:00,CUT,UVA,0,17
25-03-2020 05:00,FAC,UVA,0,17
25-03-2020 05:00,LAA,UVA,0,17
25-03-2020 05:00,MER,UVA,,17
25-03-2020 05:00,MON,UVA,,17
25-03-2020 05:00,MPA,UVA,,17
25-03-2020 05:00,PED,UVA,0,17
25-03-2020 05:00,SAG,UVA,0,17
25-03-2020 05:00,SFE,UVA,0,17
25-03-2020 05:00,TLA,UVA,,17
25-03-2020 06:00,CHO,UVA,0,17
25-03-2020 06:00,CUT,UVA,0,17
25-03-2020 06:00,FAC,UVA,0,17
25-03-2020 06:00,LAA,UVA,0,17
25-03-2020 06:00,MER,UVA,,17
25-03-2020 06:00,MON,UVA,,17
25-03-2020 06:00,MPA,UVA,,17
25-03-2020 06:00,PED,UVA,0,17
25-03-2020 06:00,SAG,UVA,0,17
25-03-2020 06:00,SFE,UVA,0,17
25-03-2020 06:00,TLA,UVA,,17
25-03-2020 07:00,CHO,UVA,0,17
25-03-2020 07:00,CUT,UVA,0,17
25-03-2020 07:00,FAC,UVA,0,17
25-03-2020 07:00,LAA,UVA,0,17
25-03-2020 07:00,MER,UVA,,17
25-03-2020 07:00,MON,UVA,,17
25-03-2020 07:00,MPA,UVA,,17
25-03-2020 07:00,PED,UVA,0,17
25-03-2020 07:00,SAG,UVA,0,17
25-03-2020 07:00,SFE,UVA,0,17
25-03-2020 07:00,TLA,UVA,,17
25-03-2020 08:00,CHO,UVA,0.033,17
25-03-2020 08:00,CUT,UVA,0.03,17
25-03-2020 08:00,FAC,UVA,0.028,17
25-03-2020 08:00,LAA,UVA,0.022,17
25-03-2020 08:00,MER,UVA,,17
25-03-2020 08:00,MON,UVA,,17
25-03-2020 08:00,MPA,UVA,,17
25-03-2020 08:00,PED,UVA,0.034,17
25-03-2020 08:00,SAG,UVA,0.025,17
25-03-2020 08:00,SFE,UVA,0.031,17
25-03-2020 08:00,TLA,UVA,,17
25-03-2020 09:00,CHO,UVA,0.425,17
25-03-2020 09:00,CUT,UVA,0.56,17
25-03-2020 09:00,FAC,UVA,0.49,17
25-03-2020 09:00,LAA,UVA,0.448,17
25-03-2020 09:00,MER,UVA,,17
25-03-2020 09:00,MON,UVA,,17
25-03-2020 09:00,MPA,UVA,,17
25-03-2020 09:00,PED,UVA,0.541,17
25-03-2020 09:00,SAG,UVA,0.433,17
25-03-2020 09:00,SFE,UVA,0.602,17
25-03-2020 09:00,TLA,UVA,,17
25-03-2020 10:00,CHO,UVA,1.335,17
25-03-2020 10:00,CUT,UVA,1.786,17
25-03-2020 10:00,FAC,UVA,1.585,17
25-03-2020 10:00,LAA,UVA,1.389,17
25-03-2020 10:00,MER,UVA,,17
25-03-2020 10:00,MON,UVA,,17
25-03-2020 10:00,MPA,UVA,,17
25-03-2020 10:00,PED,UVA,1.63,17
25-03-2020 10:00,SAG,UVA,1.613,17
25-03-2020 10:00,SFE,UVA,1.839,17
25-03-2020 10:00,TLA,UVA,,17
25-03-2020 11:00,CHO,UVA,2.474,17
25-03-2020 11:00,CUT,UVA,3.149,17
25-03-2020 11:00,FAC,UVA,2.848,17
25-03-2020 11:00,LAA,UVA,2.495,17
25-03-2020 11:00,MER,UVA,,17
25-03-2020 11:00,MON,UVA,,17
25-03-2020 11:00,MPA,UVA,,17
25-03-2020 11:00,PED,UVA,2.931,17
25-03-2020 11:00,SAG,UVA,2.952,17
25-03-2020 11:00,SFE,UVA,3.185,17
25-03-2020 11:00,TLA,UVA,,17
25-03-2020 12:00,CHO,UVA,3.406,17
25-03-2020 12:00,CUT,UVA,4.434,17
25-03-2020 12:00,FAC,UVA,4.015,17
25-03-2020 12:00,LAA,UVA,3.603,17
25-03-2020 12:00,MER,UVA,,17
25-03-2020 12:00,MON,UVA,,17
25-03-2020 12:00,MPA,UVA,,17
25-03-2020 12:00,PED,UVA,4.144,17
25-03-2020 12:00,SAG,UVA,4.037,17
25-03-2020 12:00,SFE,UVA,4.334,17
25-03-2020 12:00,TLA,UVA,,17
25-03-2020 13:00,CHO,UVA,4.027,17
25-03-2020 13:00,CUT,UVA,5.426,17
25-03-2020 13:00,FAC,UVA,4.785,17
25-03-2020 13:00,LAA,UVA,4.399,17
25-03-2020 13:00,MER,UVA,,17
25-03-2020 13:00,MON,UVA,,17
25-03-2020 13:00,MPA,UVA,,17
25-03-2020 13:00,PED,UVA,4.998,17
25-03-2020 13:00,SAG,UVA,4.847,17
25-03-2020 13:00,SFE,UVA,5.141,17
25-03-2020 13:00,TLA,UVA,,17
25-03-2020 14:00,CHO,UVA,4.269,17
25-03-2020 14:00,CUT,UVA,5.685,17
25-03-2020 14:00,FAC,UVA,4.923,17
25-03-2020 14:00,LAA,UVA,4.627,17
25-03-2020 14:00,MER,UVA,,17
25-03-2020 14:00,MON,UVA,,17
25-03-2020 14:00,MPA,UVA,,17
25-03-2020 14:00,PED,UVA,5.292,17
25-03-2020 14:00,SAG,UVA,5.319,17
25-03-2020 14:00,SFE,UVA,5.472,17
25-03-2020 14:00,TLA,UVA,,17
25-03-2020 15:00,CHO,UVA,4.181,17
25-03-2020 15:00,CUT,UVA,5.298,17
25-03-2020 15:00,FAC,UVA,4.603,17
25-03-2020 15:00,LAA,UVA,4.318,17
25-03-2020 15:00,MER,UVA,,17
25-03-2020 15:00,MON,UVA,,17
25-03-2020 15:00,MPA,UVA,,17
25-03-2020 15:00,PED,UVA,4.976,17
25-03-2020 15:00,SAG,UVA,5.043,17
25-03-2020 15:00,SFE,UVA,5.266,17
25-03-2020 15:00,TLA,UVA,,17
25-03-2020 16:00,CHO,UVA,3.695,17
25-03-2020 16:00,CUT,UVA,4.82,17
25-03-2020 16:00,FAC,UVA,4.028,17
25-03-2020 16:00,LAA,UVA,3.739,17
25-03-2020 16:00,MER,UVA,,17
25-03-2020 16:00,MON,UVA,,17
25-03-2020 16:00,MPA,UVA,,17
25-03-2020 16:00,PED,UVA,4.489,17
25-03-2020 16:00,SAG,UVA,4.312,17
25-03-2020 16:00,SFE,UVA,4.502,17
25-03-2020 16:00,TLA,UVA,,17
25-03-2020 17:00,CHO,UVA,2.67,17
25-03-2020 17:00,CUT,UVA,3.718,17
25-03-2020 17:00,FAC,UVA,2.995,17
25-03-2020 17:00,LAA,UVA,2.648,17
25-03-2020 17:00,MER,UVA,,17
25-03-2020 17:00,MON,UVA,,17
25-03-2020 17:00,MPA,UVA,,17
25-03-2020 17:00,PED,UVA,3.339,17
25-03-2020 17:00,SAG,UVA,2.975,17
25-03-2020 17:00,SFE,UVA,3.528,17
25-03-2020 17:00,TLA,UVA,,17
25-03-2020 18:00,CHO,UVA,1.43,17
25-03-2020 18:00,CUT,UVA,2.419,17
25-03-2020 18:00,FAC,UVA,1.734,17
25-03-2020 18:00,LAA,UVA,1.526,17
25-03-2020 18:00,MER,UVA,,17
25-03-2020 18:00,MON,UVA,,17
25-03-2020 18:00,MPA,UVA,,17
25-03-2020 18:00,PED,UVA,1.921,17
25-03-2020 18:00,SAG,UVA,1.717,17
25-03-2020 18:00,SFE,UVA,2.072,17
25-03-2020 18:00,TLA,UVA,,17
25-03-2020 19:00,CHO,UVA,0.524,17
25-03-2020 19:00,CUT,UVA,1.058,17
25-03-2020 19:00,FAC,UVA,0.751,17
25-03-2020 19:00,LAA,UVA,0.649,17
25-03-2020 19:00,MER,UVA,,17
25-03-2020 19:00,MON,UVA,,17
25-03-2020 19:00,MPA,UVA,,17
25-03-2020 19:00,PED,UVA,0.855,17
25-03-2020 19:00,SAG,UVA,0.684,17
25-03-2020 19:00,SFE,UVA,0.901,17
25-03-2020 19:00,TLA,UVA,,17
25-03-2020 20:00,CHO,UVA,0,17
25-03-2020 20:00,CUT,UVA,0,17
25-03-2020 20:00,FAC,UVA,0,17
25-03-2020 20:00,LAA,UVA,0,17
25-03-2020 20:00,MER,UVA,,17
25-03-2020 20:00,MON,UVA,,17
25-03-2020 20:00,MPA,UVA,,17
25-03-2020 20:00,PED,UVA,0,17
25-03-2020 20:00,SAG,UVA,0,17
25-03-2020 20:00,SFE,UVA,0,17
25-03-2020 20:00,TLA,UVA,,17
25-03-2020 21:00,CHO,UVA,0,17
25-03-2020 21:00,CUT,UVA,0,17
25-03-2020 21:00,FAC,UVA,0,17
25-03-2020 21:00,LAA,UVA,0,17
25-03-2020 21:00,MER,UVA,,17
25-03-2020 21:00,MON,UVA,,17
25-03-2020 21:00,MPA,UVA,,17
25-03-2020 21:00,PED,UVA,0,17
25-03-2020 21:00,SAG,UVA,0,17
25-03-2020 21:00,SFE,UVA,0,17
25-03-2020 21:00,TLA,UVA,,17
25-03-2020 22:00,CHO,UVA,0,17
25-03-2020 22:00,CUT,UVA,0,17
25-03-2020 22:00,FAC,UVA,0,17
25-03-2020 22:00,LAA,UVA,0,17
25-03-2020 22:00,MER,UVA,,17
25-03-2020 22:00,MON,UVA,,17
25-03-2020 22:00,MPA,UVA,,17
25-03-2020 22:00,PED,UVA,0,17
25-03-2020 22:00,SAG,UVA,0,17
25-03-2020 22:00,SFE,UVA,0,17
25-03-2020 22:00,TLA,UVA,,17
25-03-2020 23:00,CHO,UVA,0,17
25-03-2020 23:00,CUT,UVA,0,17
25-03-2020 23:00,FAC,UVA,0,17
25-03-2020 23:00,LAA,UVA,0,17
25-03-2020 23:00,MER,UVA,,17
25-03-2020 23:00,MON,UVA,,17
25-03-2020 23:00,MPA,UVA,,17
25-03-2020 23:00,PED,UVA,0,17
25-03-2020 23:00,SAG,UVA,0,17
25-03-2020 23:00,SFE,UVA,0,17
25-03-2020 23:00,TLA,UVA,,17
25-03-2020 24:00,CHO,UVA,0,17
25-03-2020 24:00,CUT,UVA,0,17
25-03-2020 24:00,FAC,UVA,0,17
25-03-2020 24:00,LAA,UVA,0,17
25-03-2020 24:00,MER,UVA,,17
25-03-2020 24:00,MON,UVA,,17
25-03-2020 24:00,MPA,UVA,,17
25-03-2020 24:00,PED,UVA,0,17
25-03-2020 24:00,SAG,UVA,0,17
25-03-2020 24:00,SFE,UVA,0,17
25-03-2020 24:00,TLA,UVA,,17
26-03-2020 01:00,CHO,UVA,0,17
26-03-2020 01:00,CUT,UVA,0,17
26-03-2020 01:00,FAC,UVA,0,17
26-03-2020 01:00,LAA,UVA,0,17
26-03-2020 01:00,MER,UVA,,17
26-03-2020 01:00,MON,UVA,,17
26-03-2020 01:00,MPA,UVA,,17
26-03-2020 01:00,PED,UVA,0,17
26-03-2020 01:00,SAG,UVA,0,17
26-03-2020 01:00,SFE,UVA,0,17
26-03-2020 01:00,TLA,UVA,,17
26-03-2020 02:00,CHO,UVA,0,17
26-03-2020 02:00,CUT,UVA,0,17
26-03-2020 02:00,FAC,UVA,0,17
26-03-2020 02:00,LAA,UVA,0,17
26-03-2020 02:00,MER,UVA,,17
26-03-2020 02:00,MON,UVA,,17
26-03-2020 02:00,MPA,UVA,,17
26-03-2020 02:00,PED,UVA,0,17
26-03-2020 02:00,SAG,UVA,0,17
26-03-2020 02:00,SFE,UVA,0,17
26-03-2020 02:00,TLA,UVA,,17
26-03-2020 03:00,CHO,UVA,0,17
26-03-2020 03:00,CUT,UVA,0,17
26-03-2020 03:00,FAC,UVA,0,17
26-03-2020 03:00,LAA,UVA,0,17
26-03-2020 03:00,MER,UVA,,17
26-03-2020 03:00,MON,UVA,,17
26-03-2020 03:00,MPA,UVA,,17
26-03-2020 03:00,PED,UVA,0,17
26-03-2020 03:00,SAG,UVA,0,17
26-03-2020 03:00,SFE,UVA,0,17
26-03-2020 03:00,TLA,UVA,,17
26-03-2020 04:00,CHO,UVA,0,17
26-03-2020 04:00,CUT,UVA,0,17
26-03-2020 04:00,FAC,UVA,0,17
26-03-2020 04:00,LAA,UVA,0,17
26-03-2020 04:00,MER,UVA,,17
26-03-2020 04:00,MON,UVA,,17
26-03-2020 04:00,MPA,UVA,,17
26-03-2020 04:00,PED,UVA,0,17
26-03-2020 04:00,SAG,UVA,0,17
26-03-2020 04:00,SFE,UVA,0,17
26-03-2020 04:00,TLA,UVA,,17
26-03-2020 05:00,CHO,UVA,0,17
26-03-2020 05:00,CUT,UVA,0,17
26-03-2020 05:00,FAC,UVA,0,17
26-03-2020 05:00,LAA,UVA,0,17
26-03-2020 05:00,MER,UVA,,17
26-03-2020 05:00,MON,UVA,,17
26-03-2020 05:00,MPA,UVA,,17
26-03-2020 05:00,PED,UVA,0,17
26-03-2020 05:00,SAG,UVA,0,17
26-03-2020 05:00,SFE,UVA,0,17
26-03-2020 05:00,TLA,UVA,,17
26-03-2020 06:00,CHO,UVA,0,17
26-03-2020 06:00,CUT,UVA,0,17
26-03-2020 06:00,FAC,UVA,0,17
26-03-2020 06:00,LAA,UVA,0,17
26-03-2020 06:00,MER,UVA,,17
26-03-2020 06:00,MON,UVA,,17
26-03-2020 06:00,MPA,UVA,,17
26-03-2020 06:00,PED,UVA,0,17
26-03-2020 06:00,SAG,UVA,0,17
26-03-2020 06:00,SFE,UVA,0,17
26-03-2020 06:00,TLA,UVA,,17
26-03-2020 07:00,CHO,UVA,0,17
26-03-2020 07:00,CUT,UVA,0,17
26-03-2020 07:00,FAC,UVA,0,17
26-03-2020 07:00,LAA,UVA,0,17
26-03-2020 07:00,MER,UVA,,17
26-03-2020 07:00,MON,UVA,,17
26-03-2020 07:00,MPA,UVA,,17
26-03-2020 07:00,PED,UVA,0,17
26-03-2020 07:00,SAG,UVA,0,17
26-03-2020 07:00,SFE,UVA,0,17
26-03-2020 07:00,TLA,UVA,,17
26-03-2020 08:00,CHO,UVA,0.033,17
26-03-2020 08:00,CUT,UVA,0.029,17
26-03-2020 08:00,FAC,UVA,0.028,17
26-03-2020 08:00,LAA,UVA,0.023,17
26-03-2020 08:00,MER,UVA,,17
26-03-2020 08:00,MON,UVA,,17
26-03-2020 08:00,MPA,UVA,,17
26-03-2020 08:00,PED,UVA,0.031,17
26-03-2020 08:00,SAG,UVA,0.027,17
26-03-2020 08:00,SFE,UVA,0.031,17
26-03-2020 08:00,TLA,UVA,,17
26-03-2020 09:00,CHO,UVA,0.429,17
26-03-2020 09:00,CUT,UVA,0.505,17
26-03-2020 09:00,FAC,UVA,0.471,17
26-03-2020 09:00,LAA,UVA,0.424,17
26-03-2020 09:00,MER,UVA,,17
26-03-2020 09:00,MON,UVA,,17
26-03-2020 09:00,MPA,UVA,,17
26-03-2020 09:00,PED,UVA,0.492,17
26-03-2020 09:00,SAG,UVA,0.438,17
26-03-2020 09:00,SFE,UVA,0.572,17
26-03-2020 09:00,TLA,UVA,,17
26-03-2020 10:00,CHO,UVA,1.308,17
26-03-2020 10:00,CUT,UVA,1.589,17
26-03-2020 10:00,FAC,UVA,1.525,17
26-03-2020 10:00,LAA,UVA,1.298,17
26-03-2020 10:00,MER,UVA,,17
26-03-2020 10:00,MON,UVA,,17
26-03-2020 10:00,MPA,UVA,,17
26-03-2020 10:00,PED,UVA,1.517,17
26-03-2020 10:00,SAG,UVA,1.551,17
26-03-2020 10:00,SFE,UVA,1.777,17
26-03-2020 10:00,TLA,UVA,,17
26-03-2020 11:00,CHO,UVA,2.411,17
26-03-2020 11:00,CUT,UVA,2.929,17
26-03-2020 11:00,FAC,UVA,2.766,17
26-03-2020 11:00,LAA,UVA,2.386,17
26-03-2020 11:00,MER,UVA,,17
26-03-2020 11:00,MON,UVA,,17
26-03-2020 11:00,MPA,UVA,,17
26-03-2020 11:00,PED,UVA,2.812,17
26-03-2020 11:00,SAG,UVA,2.874,17
26-03-2020 11:00,SFE,UVA,3.106,17
26-03-2020 11:00,TLA,UVA,,17
26-03-2020 12:00,CHO,UVA,3.422,17
26-03-2020 12:00,CUT,UVA,4.217,17
26-03-2020 12:00,FAC,UVA,3.977,17
26-03-2020 12:00,LAA,UVA,3.53,17
26-03-2020 12:00,MER,UVA,,17
26-03-2020 12:00,MON,UVA,,17
26-03-2020 12:00,MPA,UVA,,17
26-03-2020 12:00,PED,UVA,3.971,17
26-03-2020 12:00,SAG,UVA,4.11,17
26-03-2020 12:00,SFE,UVA,4.265,17
26-03-2020 12:00,TLA,UVA,,17
26-03-2020 13:00,CHO,UVA,4.137,17
26-03-2020 13:00,CUT,UVA,5.1,17
26-03-2020 13:00,FAC,UVA,4.807,17
26-03-2020 13:00,LAA,UVA,4.374,17
26-03-2020 13:00,MER,UVA,,17
26-03-2020 13:00,MON,UVA,,17
26-03-2020 13:00,MPA,UVA,,17
26-03-2020 13:00,PED,UVA,4.809,17
26-03-2020 13:00,SAG,UVA,4.919,17
26-03-2020 13:00,SFE,UVA,4.947,17
26-03-2020 13:00,TLA,UVA,,17
26-03-2020 14:00,CHO,UVA,4.325,17
26-03-2020 14:00,CUT,UVA,5.424,17
26-03-2020 14:00,FAC,UVA,5.071,17
26-03-2020 14:00,LAA,UVA,4.482,17
26-03-2020 14:00,MER,UVA,,17
26-03-2020 14:00,MON,UVA,,17
26-03-2020 14:00,MPA,UVA,,17
26-03-2020 14:00,PED,UVA,5.121,17
26-03-2020 14:00,SAG,UVA,5.189,17
26-03-2020 14:00,SFE,UVA,5.263,17
26-03-2020 14:00,TLA,UVA,,17
26-03-2020 15:00,CHO,UVA,4.095,17
26-03-2020 15:00,CUT,UVA,5.057,17
26-03-2020 15:00,FAC,UVA,4.909,17
26-03-2020 15:00,LAA,UVA,4.343,17
26-03-2020 15:00,MER,UVA,,17
26-03-2020 15:00,MON,UVA,,17
26-03-2020 15:00,MPA,UVA,,17
26-03-2020 15:00,PED,UVA,4.892,17
26-03-2020 15:00,SAG,UVA,5.069,17
26-03-2020 15:00,SFE,UVA,5.198,17
26-03-2020 15:00,TLA,UVA,,17
26-03-2020 16:00,CHO,UVA,3.472,17
26-03-2020 16:00,CUT,UVA,4.61,17
26-03-2020 16:00,FAC,UVA,4.102,17
26-03-2020 16:00,LAA,UVA,3.623,17
26-03-2020 16:00,MER,UVA,,17
26-03-2020 16:00,MON,UVA,,17
26-03-2020 16:00,MPA,UVA,,17
26-03-2020 16:00,PED,UVA,4.156,17
26-03-2020 16:00,SAG,UVA,4.299,17
26-03-2020 16:00,SFE,UVA,4.343,17
26-03-2020 16:00,TLA,UVA,,17
26-03-2020 17:00,CHO,UVA,2.783,17
26-03-2020 17:00,CUT,UVA,3.481,17
26-03-2020 17:00,FAC,UVA,3.069,17
26-03-2020 17:00,LAA,UVA,2.67,17
26-03-2020 17:00,MER,UVA,,17
26-03-2020 17:00,MON,UVA,,17
26-03-2020 17:00,MPA,UVA,,17
26-03-2020 17:00,PED,UVA,3.192,17
26-03-2020 17:00,SAG,UVA,3.12,17
26-03-2020 17:00,SFE,UVA,3.256,17
26-03-2020 17:00,TLA,UVA,,17
26-03-2020 18:00,CHO,UVA,1.676,17
26-03-2020 18:00,CUT,UVA,2.319,17
26-03-2020 18:00,FAC,UVA,1.888,17
26-03-2020 18:00,LAA,UVA,1.643,17
26-03-2020 18:00,MER,UVA,,17
26-03-2020 18:00,MON,UVA,,17
26-03-2020 18:00,MPA,UVA,,17
26-03-2020 18:00,PED,UVA,1.854,17
26-03-2020 18:00,SAG,UVA,1.796,17
26-03-2020 18:00,SFE,UVA,1.963,17
26-03-2020 18:00,TLA,UVA,,17
26-03-2020 19:00,CHO,UVA,0.587,17
26-03-2020 19:00,CUT,UVA,0.993,17
26-03-2020 19:00,FAC,UVA,0.851,17
26-03-2020 19:00,LAA,UVA,0.706,17
26-03-2020 19:00,MER,UVA,,17
26-03-2020 19:00,MON,UVA,,17
26-03-2020 19:00,MPA,UVA,,17
26-03-2020 19:00,PED,UVA,0.891,17
26-03-2020 19:00,SAG,UVA,0.811,17
26-03-2020 19:00,SFE,UVA,0.914,17
26-03-2020 19:00,TLA,UVA,,17
26-03-2020 20:00,CHO,UVA,0,17
26-03-2020 20:00,CUT,UVA,0,17
26-03-2020 20:00,FAC,UVA,0,17
26-03-2020 20:00,LAA,UVA,0,17
26-03-2020 20:00,MER,UVA,,17
26-03-2020 20:00,MON,UVA,,17
26-03-2020 20:00,MPA,UVA,,17
26-03-2020 20:00,PED,UVA,0,17
26-03-2020 20:00,SAG,UVA,0,17
26-03-2020 20:00,SFE,UVA,0,17
26-03-2020 20:00,TLA,UVA,,17
26-03-2020 21:00,CHO,UVA,0,17
26-03-2020 21:00,CUT,UVA,0,17
26-03-2020 21:00,FAC,UVA,0,17
26-03-2020 21:00,LAA,UVA,0,17
26-03-2020 21:00,MER,UVA,,17
26-03-2020 21:00,MON,UVA,,17
26-03-2020 21:00,MPA,UVA,,17
26-03-2020 21:00,PED,UVA,0,17
26-03-2020 21:00,SAG,UVA,0,17
26-03-2020 21:00,SFE,UVA,0,17
26-03-2020 21:00,TLA,UVA,,17
26-03-2020 22:00,CHO,UVA,0,17
26-03-2020 22:00,CUT,UVA,0,17
26-03-2020 22:00,FAC,UVA,0,17
26-03-2020 22:00,LAA,UVA,0,17
26-03-2020 22:00,MER,UVA,,17
26-03-2020 22:00,MON,UVA,,17
26-03-2020 22:00,MPA,UVA,,17
26-03-2020 22:00,PED,UVA,0,17
26-03-2020 22:00,SAG,UVA,0,17
26-03-2020 22:00,SFE,UVA,0,17
26-03-2020 22:00,TLA,UVA,,17
26-03-2020 23:00,CHO,UVA,0,17
26-03-2020 23:00,CUT,UVA,0,17
26-03-2020 23:00,FAC,UVA,0,17
26-03-2020 23:00,LAA,UVA,0,17
26-03-2020 23:00,MER,UVA,,17
26-03-2020 23:00,MON,UVA,,17
26-03-2020 23:00,MPA,UVA,,17
26-03-2020 23:00,PED,UVA,0,17
26-03-2020 23:00,SAG,UVA,0,17
26-03-2020 23:00,SFE,UVA,0,17
26-03-2020 23:00,TLA,UVA,,17
26-03-2020 24:00,CHO,UVA,0,17
26-03-2020 24:00,CUT,UVA,0,17
26-03-2020 24:00,FAC,UVA,0,17
26-03-2020 24:00,LAA,UVA,0,17
26-03-2020 24:00,MER,UVA,,17
26-03-2020 24:00,MON,UVA,,17
26-03-2020 24:00,MPA,UVA,,17
26-03-2020 24:00,PED,UVA,0,17
26-03-2020 24:00,SAG,UVA,0,17
26-03-2020 24:00,SFE,UVA,0,17
26-03-2020 24:00,TLA,UVA,,17
27-03-2020 01:00,CHO,UVA,0,17
27-03-2020 01:00,CUT,UVA,0,17
27-03-2020 01:00,FAC,UVA,0,17
27-03-2020 01:00,LAA,UVA,0,17
27-03-2020 01:00,MER,UVA,,17
27-03-2020 01:00,MON,UVA,,17
27-03-2020 01:00,MPA,UVA,,17
27-03-2020 01:00,PED,UVA,0,17
27-03-2020 01:00,SAG,UVA,0,17
27-03-2020 01:00,SFE,UVA,0,17
27-03-2020 01:00,TLA,UVA,,17
27-03-2020 02:00,CHO,UVA,0,17
27-03-2020 02:00,CUT,UVA,0,17
27-03-2020 02:00,FAC,UVA,0,17
27-03-2020 02:00,LAA,UVA,0,17
27-03-2020 02:00,MER,UVA,,17
27-03-2020 02:00,MON,UVA,,17
27-03-2020 02:00,MPA,UVA,,17
27-03-2020 02:00,PED,UVA,0,17
27-03-2020 02:00,SAG,UVA,0,17
27-03-2020 02:00,SFE,UVA,0,17
27-03-2020 02:00,TLA,UVA,,17
27-03-2020 03:00,CHO,UVA,0,17
27-03-2020 03:00,CUT,UVA,0,17
27-03-2020 03:00,FAC,UVA,0,17
27-03-2020 03:00,LAA,UVA,0,17
27-03-2020 03:00,MER,UVA,,17
27-03-2020 03:00,MON,UVA,,17
27-03-2020 03:00,MPA,UVA,,17
27-03-2020 03:00,PED,UVA,0,17
27-03-2020 03:00,SAG,UVA,0,17
27-03-2020 03:00,SFE,UVA,0,17
27-03-2020 03:00,TLA,UVA,,17
27-03-2020 04:00,CHO,UVA,0,17
27-03-2020 04:00,CUT,UVA,0,17
27-03-2020 04:00,FAC,UVA,0,17
27-03-2020 04:00,LAA,UVA,0,17
27-03-2020 04:00,MER,UVA,,17
27-03-2020 04:00,MON,UVA,,17
27-03-2020 04:00,MPA,UVA,,17
27-03-2020 04:00,PED,UVA,0,17
27-03-2020 04:00,SAG,UVA,0,17
27-03-2020 04:00,SFE,UVA,0,17
27-03-2020 04:00,TLA,UVA,,17
27-03-2020 05:00,CHO,UVA,0,17
27-03-2020 05:00,CUT,UVA,0,17
27-03-2020 05:00,FAC,UVA,0,17
27-03-2020 05:00,LAA,UVA,0,17
27-03-2020 05:00,MER,UVA,,17
27-03-2020 05:00,MON,UVA,,17
27-03-2020 05:00,MPA,UVA,,17
27-03-2020 05:00,PED,UVA,0,17
27-03-2020 05:00,SAG,UVA,0,17
27-03-2020 05:00,SFE,UVA,0,17
27-03-2020 05:00,TLA,UVA,,17
27-03-2020 06:00,CHO,UVA,0,17
27-03-2020 06:00,CUT,UVA,0,17
27-03-2020 06:00,FAC,UVA,0,17
27-03-2020 06:00,LAA,UVA,0,17
27-03-2020 06:00,MER,UVA,,17
27-03-2020 06:00,MON,UVA,,17
27-03-2020 06:00,MPA,UVA,,17
27-03-2020 06:00,PED,UVA,0,17
27-03-2020 06:00,SAG,UVA,0,17
27-03-2020 06:00,SFE,UVA,0,17
27-03-2020 06:00,TLA,UVA,,17
27-03-2020 07:00,CHO,UVA,0,17
27-03-2020 07:00,CUT,UVA,0,17
27-03-2020 07:00,FAC,UVA,0,17
27-03-2020 07:00,LAA,UVA,0,17
27-03-2020 07:00,MER,UVA,,17
27-03-2020 07:00,MON,UVA,,17
27-03-2020 07:00,MPA,UVA,,17
27-03-2020 07:00,PED,UVA,0,17
27-03-2020 07:00,SAG,UVA,0,17
27-03-2020 07:00,SFE,UVA,0,17
27-03-2020 07:00,TLA,UVA,,17
27-03-2020 08:00,CHO,UVA,0.032,17
27-03-2020 08:00,CUT,UVA,0.035,17
27-03-2020 08:00,FAC,UVA,0.032,17
27-03-2020 08:00,LAA,UVA,0.029,17
27-03-2020 08:00,MER,UVA,,17
27-03-2020 08:00,MON,UVA,,17
27-03-2020 08:00,MPA,UVA,,17
27-03-2020 08:00,PED,UVA,0.037,17
27-03-2020 08:00,SAG,UVA,0.032,17
27-03-2020 08:00,SFE,UVA,0.035,17
