Fecha,México,Alemania,Brasil,China,España,Italia,Portugal,Rusia,Turquía,Perú,Sudáfrica,Polonia,Indonesia,Chile,Colombia,Hong Kong,Corea,Malasia,Tailandia,USA,Francia,Grecia
24/10/2006,44.889384615,1.625,114.476362135,17.93915293,3.041749991,9.881453853,5.691833281,49.848780317,186.754227532,108.932560204,56.223668182,15.825186013,141.461249625,21.867166667,126.374879267,8.423963426,28.197898385,23.890753362,37.38861809,1.333333333,1.525714286,9.581735029
25/10/2006,44.35610675,1.625,110.225687077,17.775705745,3.041749991,9.842992314,5.691833281,49.078352762,181.57845459,107.869291667,55.135745571,15.882837313,142.642856571,21.533833333,120.039070969,8.423787613,27.2503036,23.793455099,37.235996956,1.333333333,1.525714286,9.581735029
26/10/2006,43.65427244,1.625,109.000234512,17.50327632,3.041749991,9.296077781,5.660583281,47.989027436,177.05263358,104.458052212,51.394917669,15.845125671,139.8,21.533833333,118.062262461,8.173787613,26.840468364,23.31355926,36.400288534,1.333333333,1.525714286,9.460668208
27/10/2006,44.500167488,1.678571429,110.846960068,17.359554219,2.916749991,9.204470003,5.670518472,48.337986868,174.780460292,104.000264828,49.615025501,15.355669428,134.111111111,21.2857,121.983878155,8.17343678,26.70900328,23.280556445,36.052383396,1.333333333,1.585,9.383327794
30/10/2006,45.588059644,1.678571429,114.550652646,17.45046331,2.916749991,9.204260004,5.670518472,50.206300982,183.722773273,107.056788047,49.661710244,15.490978755,134.3825001,21.311888889,127.790512611,8.17343678,26.710744841,23.182889173,35.993624331,1.333333333,1.585,9.223830026
31/10/2006,45.777539061,1.678571429,115.202145176,17.175918953,2.932999991,9.026118192,5.559407361,50.930081087,182.727444187,107.957203192,49.376395643,14.880167832,134.793750125,21.423,127.731810007,7.92272197,26.379571429,23.207509164,35.985739451,1.333333333,1.585,8.380435739
01/11/2006,45.851046147,1.678571429,113.980330258,17.188265794,2.932999991,8.840980005,5.392740694,51.601285422,182.817524128,107.717988361,48.371863027,14.357440559,132.2340503,21.423,125.530736444,7.92272197,25.467072954,23.145155935,35.777777778,1.333333333,1.585,8.185672242
02/11/2006,46.637747911,1.678571429,115.070231594,16.63,2.932999991,8.75725455,5.236559139,53.537299532,188.499547482,108.43730332,49.534492402,13.671048188,128.368111111,20.875,127.384348662,7.922346125,24.902834563,22.71069322,33.685,1.333333333,1.585,7.987
03/11/2006,46.22837749,1.678571429,107.798136364,16.517420934,2.932999991,8.412200006,5.364336917,51.932177677,180.37549322,104.824948453,49.448209459,13.580139097,127.905707833,20.75,119.889936421,8.042857143,24.83964033,21.852338107,33.523134427,1.25,1.5625,8.057545455
06/11/2006,46.295750698,1.678571429,105.274155562,16.309436279,2.932999991,8.065072197,5.364336917,50.715555655,177.347615971,101.869865288,49.704828872,13.828153007,127.554428,20.75,116.431049132,8.0375,24.786254917,21.372310556,33.869116592,1.25,1.5625,7.819679984
07/11/2006,44.808039072,1.678571429,107.432964073,16.208815645,2.932999991,7.952536,5.175,50.72229746,174.981775701,101.785155866,49.433972003,14.806893091,121.509999818,20.75,117.482543941,8.0375,23.813452789,20.708149458,32.557636364,1.25,1.5625,7.819679984
08/11/2006,45.086628405,1.625,108.384773635,14.595454545,3.057999991,8.02772938,5.164247312,51.396966611,178.378044373,101.198937139,49.842326079,14.401986462,120.7294001,20.75,118.237394955,7.404405978,23.239571517,19.58758294,30.202785594,1.25,1.5,7.794679984
09/11/2006,44.533942126,1.583333333,108.070617889,14.434803763,3.057999991,8.4097116,4.927333,50.352830516,173.923880883,99.790427427,49.385870397,14.492566909,119.3206501,20.5,116.426382258,7.404354262,22.977790308,19.361052258,30.172896839,1.25,1.5,7.914771265
10/11/2006,44.840667235,1.535714286,110.542895373,14.438801677,2.932999991,8.8347116,5.046518222,50.787705863,175.986148538,99.800018237,49.665058361,14.378930545,120.50000125,20.375,119.780777639,7.279297788,22.860753746,19.586656963,29.995450655,1.25,1.5625,7.914771265
13/11/2006,45.165477483,1.535714286,109.916425574,13.946238606,2.932999991,8.931866111,5.084121222,51.066239485,178.891699011,100.272988345,49.879625024,14.272828545,125.5685625,20.375,119.770527098,6.987697306,22.950573397,19.950778797,30.245597223,1.25,1.5625,7.879170484
14/11/2006,45.43827193,1.678571429,107.355823748,14.112942702,2.932999991,9.0042534,5.036692444,51.534781995,178.689488446,99.726052846,49.90865012,14.266292091,127.48475,20.625,117.875,6.987635863,23.262550469,20.209272266,31.211312329,1.25,1.5625,8.296340223
15/11/2006,45.044417425,1.541666667,104.995666598,14.101705176,2.932999991,8.8042534,5.213322012,51.109289685,175.625655072,97.978364899,50.035401604,14.1029213,126.927727273,20.475875,114.730694429,6.987571891,23.805391767,20.549612378,31.462887671,1.25,1.652777778,8.296340223
16/11/2006,45.506717425,1.708333333,104.733225622,14.101757877,2.932999991,8.597222222,5.248321012,51.096748856,173.688042107,97.93419819,49.575335889,13.461386674,123.8,20.475875,113.848280031,6.987501325,23.593247248,20.409650123,31.616163014,1.25,1.652777778,8.345756473
17/11/2006,46.126743346,1.708333333,107.412944782,14.201826366,2.932999991,8.430555556,5.244187888,51.920311202,177.597956044,99.626740288,49.817611455,13.717486062,121.45715,20.475875,116.76146143,6.985355605,23.13930211,20.197771593,31.361580324,1.25,1.652777778,8.336997473
20/11/2006,46.526417932,1.708333333,108.721286427,13.901952624,2.932999991,8.541666667,5.244187888,52.319689828,182.219600619,99.252588979,50.374249964,13.631525596,122.7809,20.475875,119.681962395,6.985128342,23.151704419,20.134524978,31.127053653,1.25,1.652777778,8.399497473
21/11/2006,46.735262447,1.708333333,107.884558732,14.001999458,2.938624991,8.430555556,5.255977762,52.189107689,186.107028198,99.688099861,50.451793175,13.292067174,124.615571429,20.475875,117.483489975,6.985056344,23.015418062,20.02227111,31.503672478,1.25,1.652777778,7.889430798
22/11/2006,46.973012447,1.541666667,108.626234685,14.002300887,2.938624991,8.625,5.229277388,52.214749209,187.416049957,98.800882067,50.621957686,13.275162977,124.25,20.475875,116.79985592,7.557142857,22.64976742,20.137151513,31.368740971,1.25,1.652777778,7.532799973
23/11/2006,46.973012447,1.535714286,108.717143776,14.040771899,2.938624991,8.5875,5.148246567,52.104617118,187.378227234,98.970044985,50.579957686,13.320617522,123.9,20.375,116.733189253,6.983333333,22.754512177,19.974634992,31.547658676,1.25,1.652777778,7.456685691
24/11/2006,47.06336959,1.678571429,110.43404854,14.002010243,2.938624991,8.5875,5.14734505,52.872616227,189.726024755,100.246518253,50.900346181,13.558363895,123.9,20.25,118.427423842,6.983333333,22.778451364,20.050097267,31.423971461,1.25,1.652777778,8.184447719
27/11/2006,48.436166721,1.678571429,115.909255948,14.058254669,2.938624991,8.5875,5.12869675,52.802577483,188.50216507,103.00287565,50.746774156,13.125461977,127.175812625,20.25,126.040887713,6.983333333,22.192836031,19.486895577,30.991324201,1.25,1.652777778,7.25
28/11/2006,49.182256007,1.535714286,117.480794476,14.149450184,2.938624991,8.5875,5.18294599,54.596895394,194.177240961,109.240491035,51.755238203,13.748541729,132.404777778,20.25,129.349167326,6.974514022,21.729789292,19.235902481,31.293767123,1.25,1.652777778,8.331070919
29/11/2006,47.576693805,1.535714286,111.43588182,14.148886913,2.938624991,8.5875,5.18224189,52.849248546,186.106326246,105.408723157,50.358099664,13.36204778,130.342857143,20.35,122.311103364,6.974514022,21.590787494,18.985647844,30.276047184,1.25,1.652777778,7.25
30/11/2006,47.543205699,1.678571429,109.878366588,13.726256986,2.938624991,8.5625,5.20311579,51.186386321,183.419057898,104.507034859,50.091101789,13.36204778,126.838388333,20.311111111,124.518103575,6.69244059,20.520281978,18.750485594,30.150017808,1.25,1.652777778,8.354176169
01/12/2006,47.685155304,1.678571429,114.377715509,13.298482434,2.938624991,8.4714605,5.19485589,51.802713435,189.661148574,108.345593986,49.878060414,13.423903873,125.36374975,20.311111111,127.99313391,6.389416827,20.301747094,18.551587235,29.927381556,1.25,1.652777778,7.594018167
04/12/2006,46.761449302,1.678571429,109.733816604,13.194402424,2.938624991,8.495655,5.19065299,52.001968177,189.48148312,106.251357508,49.806953945,13.305245217,125.51687475,20.2,123.407415613,6.389416827,19.643815517,18.155484946,29.565884487,1.25,1.652777778,8.324456544
05/12/2006,45.329300582,1.678571429,107.313595101,13.270335354,2.938624991,8.59605,5.19065299,51.970408363,187.19405741,100.079437497,49.687647648,12.86132156,123.273666667,20.105555556,121.646018822,6.316666667,19.5385353,17.788513433,28.6723163,1.25,1.652777778,8.324456544
06/12/2006,44.36085831,1.678571429,107.033020074,13.034402424,2.938624991,8.489172222,5.21215837,51.156409423,182.535955778,97.996886854,49.239966723,13.263764815,123.189388889,19.595,121.835469893,6.316666667,18.875880626,17.547245677,28.30312888,1.25,1.652777778,8.335786769
07/12/2006,44.061513799,1.708333333,106.139903056,12.758547658,2.915270235,8.6796,5.315471928,49.19457741,171.315567975,96.965838345,46.39897255,12.692110509,122.375778,19.216666667,123.461237635,6.271428571,18.148306615,17.296792607,27.561263014,1.25,1.671875,7.530974979
08/12/2006,43.096894629,1.694700457,104.039586039,12.458333333,2.954249991,8.567777778,5.44784947,48.208936713,172.273566966,96.625198621,45.880998438,12.5,122.435666917,19.077777778,121.832928227,6.34265655,17.178743152,16.604836111,27.329728518,1.853832442,1.677270011,7.666666667
11/12/2006,42.474023198,1.5797379,100.387915594,12.611390242,3.037999991,8.584916683,5.209625,47.272967646,169.722981438,93.306222319,45.086712522,12.801386674,122.857278111,19.260495249,117.694719863,6.34265655,17.534115365,16.43475296,26.934436406,1.372994652,1.781918586,7.624724979
12/12/2006,42.782264521,1.7953629,102.702541545,12.250251218,2.908966378,8.5365545,4.9415958,47.07514256,167.712307119,95.190983508,44.43198751,12.30480245,121.301714286,18.988888889,120.937426254,6.248750343,17.280016155,16.444076888,23.8949,1.853832442,1.65954301,8.313095572
13/12/2006,42.702859558,1.7953629,99.926698942,12.227342017,2.898213613,8.602360125,4.934133,46.152187852,165.86271208,95.758954545,43.888442625,11.904949125,123.9006255,18.89,117.945053158,6.248750343,17.050365262,16.531555676,23.766450734,1.853832442,1.65954301,7.634872286
14/12/2006,42.048416731,1.7953629,99.714745668,12.136432926,2.886904014,8.61037875,4.9174796,45.696436197,168.897382282,93.991422827,43.417784605,11.504726983,123.8192504,18.79,117.221591305,6.248750343,16.925901929,16.577966801,24.039934708,1.853832442,1.65954301,7.622870857
15/12/2006,41.597344935,1.7953629,99.84036008,11.50006929,2.886904014,8.79787875,4.9174796,45.435337246,161.953977279,91.338564009,42.867374108,11.640231168,122.684167,18.891409091,116.707683139,6.1058932,16.964609307,16.530574225,23.681784767,1.853832442,1.65954301,7.622870857
18/12/2006,41.087595069,1.6703629,99.289203494,11.403070021,2.886904014,8.73547075,4.9399238,45.001356663,161.37925738,92.262576128,42.777303099,11.732378571,121.61812525,18.68055,116.53730562,6.120178914,17.03040501,16.489954771,24.12669821,1.853832442,1.65954301,7.603886857
19/12/2006,41.010454545,1.6703629,98.861973437,11.303275013,2.886904014,8.86101775,5.369368058,43.907952537,161.93263152,92.543158803,42.532940569,12.42531483,122.675000222,18.4794,115.604259029,5.759454224,16.932635469,16.375576222,32.191477342,1.853832442,1.55954301,7.545563429
20/12/2006,40.903217425,1.886104943,98.101189403,11.373275013,2.887767016,8.934111638,5.0134952,42.643116983,160.755602361,90.11863533,42.943910123,12.858915036,120.4333002,18.22425,114.414023937,5.643444183,17.500906626,16.836998026,28.118277695,1.474153298,1.56585135,7.423538125
21/12/2006,40.302146782,1.850390657,99.430440849,11.273275013,2.887767016,8.900902012,5.008703,43.610812321,160.901104614,90.298498474,42.842725942,12.55512704,117.144524131,17.921555556,114.318133396,5.643444183,17.600906626,16.964256096,27.939329827,1.474153298,1.56585135,7.335115571
22/12/2006,40.157463806,1.850390657,100.28131019,11.223275013,2.887767016,8.931580512,5.0316996,43.884267882,161.428571429,90.623083218,42.877107833,12.54821654,115.62374975,17.692277778,114.963430946,5.421221961,17.550906626,17.064516107,27.851858593,1.474153298,1.56585135,7.370225857
25/12/2006,40.157463806,1.850390657,100.263086039,11.248083348,2.943162304,8.931580512,5.0396245,43.884267882,160.657500701,90.623083218,42.877107833,12.54821654,115.62374975,17.9145,114.963430946,5.421221961,17.550906626,17.064516107,27.851858593,1.474153298,1.582314188,7.431930167
26/12/2006,40.157463806,1.850390657,100.346419372,11.248083348,2.943162304,8.931580512,5.0396245,43.884267882,160.657500701,90.621838483,42.877107833,12.54821654,115.62374975,17.9145,114.962299021,5.473874706,17.550906626,16.952362041,27.857814877,1.474153298,1.582314188,7.431930167
27/12/2006,40.3125,1.850390657,99.957381205,11.359194459,3.018428561,8.923193262,5.2496138,43.980924991,162.152568224,90.565462033,42.873235585,12.72858054,117.132142571,17.9145,114.047234103,5.473874706,17.450906626,16.847606575,26.892098464,1.474153298,1.56585135,7.352553714
28/12/2006,40.55,1.850390657,99.695590332,11.343487597,3.018428561,8.928009138,5.05270675,43.863467145,160.233484669,90.186584922,43.246691825,12.746138218,115.3964998,17.9145,113.965833333,5.473904233,17.319006024,16.954752752,26.905681331,1.474153298,1.56585135,7.388951143
29/12/2006,40.571428571,1.840568586,99.765938008,11.304944825,3.050720147,8.948107538,5.0125994,43.804744,159.261410917,90.046922932,43.239076372,13.0301594,113.98787475,17.581166667,114.010666667,5.421044024,17.409915115,16.959780224,26.833313198,1.474153298,1.56255907,7.301483143
01/01/2007,40.571428571,1.840568586,99.765938008,11.304944825,3.050720147,8.948107538,5.0125994,43.804744,159.330630091,90.046922932,43.239076372,13.0301594,113.98787475,17.581166667,114.010666667,5.421044024,17.409915115,16.959780224,26.833313198,1.474153298,1.56255907,7.301483143
02/01/2007,40.5,1.840568586,99.611193828,11.305746586,3.050720147,8.945216162,5.028508,43.133843551,157.638371431,90.046922932,42.709191825,12.780964646,114.842318,17.581166667,114.010666667,5.421278291,17.319530314,16.854215135,26.841900296,1.474153298,1.56255907,7.305915857
03/01/2007,39.638606054,1.697711443,95.030636427,11.343996734,3.113220147,8.752420263,4.9788706,41.96994796,151.343725018,86.543098702,39.391662956,13.439144667,115.036636182,17.581166667,109.713686279,5.421274287,17.167663892,16.94879728,27.334247821,1.474153298,1.53155907,7.215579286
04/01/2007,39.615376314,1.697711443,97.755338877,11.339259238,3.016124991,8.836306663,5.032158,42.434046158,156.951843049,88.255918004,39.345448538,13.47810975,112.879221889,17.581166667,112.402806256,5.643496509,17.091996973,17.214876297,29.5594449,1.474153298,1.53155907,7.213624429
05/01/2007,39.234697592,1.840568586,99.345445717,11.658141174,3.016124991,8.857559162,4.8374814,44.385853115,165.212282633,90.951339006,39.77612018,13.3784842,114.275041583,17.581166667,114.878735242,5.643509667,18.708332058,17.520293095,34.34,1.474153298,1.53155907,7.312641714
08/01/2007,39.602413305,1.5548543,100.117103811,11.30548034,3.016124991,8.764825222,4.8325204,44.646674724,171.652027605,91.72840823,40.421009303,13.254887444,116.820863545,17.581166667,116.429581659,5.6435287,19.370208488,18.198878088,33.996594907,1.474153298,1.53155907,7.245229857
09/01/2007,41.174305342,1.697711443,102.694048508,11.723714016,3.016124991,8.582541556,4.739017667,45.740233215,173.80631324,94.223648483,40.872976873,13.353702364,116.070875,17.581166667,120.542490861,5.754635658,20.238081927,19.872271365,41.53975,1.474153298,1.53155907,7.126383714
10/01/2007,41.646218921,1.697711443,102.535583385,11.716666667,3.039425528,8.483979625,4.6425245,47.878744712,176.411316966,97.70037353,41.220300814,13.7995843,119.417727273,17.67305,120.297980828,5.92130588,20.614973256,20.150752223,41.478495007,1.474153298,1.539448838,7.143400714
11/01/2007,41.330141048,1.697711443,98.278695591,11.870231256,3.039425528,8.542511625,4.522544833,44.790413291,168.211820731,92.869536848,39.986807675,13.622363636,118.8996425,17.5288125,116.353027333,5.710195706,20.423201275,20.151882489,40.275640968,1.474153298,1.539448838,6.856165111
12/01/2007,41.441286014,1.697711443,96.595680074,11.885288288,3.039425528,8.0650971,4.518883167,44.269181818,164.399369038,90.599848832,39.371076911,13.396899091,122.5612504,17.470055556,114.558615385,5.710206973,20.465607923,19.685742516,40.29593086,1.474153298,1.539448838,6.679563375
15/01/2007,41.243321766,1.697711443,96.408180074,11.839833743,3.039425528,8.032416125,4.516129333,44.298197623,164.162573799,90.522925755,39.271499985,13.4471575,121.576929143,17.025611111,113.487444444,5.654651418,19.640074984,19.532226485,37.903129657,1.474153298,1.539448838,6.682131
16/01/2007,41.369334282,1.671843314,95.811853247,11.576197379,2.931719144,7.5623,4.8199255,45.159725557,164.847527629,90.208264828,39.261448471,13.110083333,117.589545455,17.025611111,110.637476414,5.654651418,18.985067487,18.496248912,36.50264039,1.474153298,1.5172379,6.990690912
17/01/2007,41.195467425,1.671843314,93.821641473,11.156647262,2.938576827,7.586306091,4.998212183,45.74646034,163.068624331,88.6421,39.152126853,13.02675,115.0568996,16.432666667,108.500642089,5.543565402,17.711482412,16.823997406,33.894287134,1.474153298,1.5172379,6.917385061
18/01/2007,41.359515841,1.671843314,93.316879462,10.816279126,2.969719144,7.604667447,4.698998643,44.552474879,160.107547932,88.665934756,37.798448438,12.8321,114.915363364,16.488222222,108.200338738,5.557329646,17.538390267,16.809062221,34.972862913,1.474153298,1.5172379,6.879778655
19/01/2007,40.875,1.671843314,92.022968776,10.760467292,2.87089893,7.5651297,4.744685929,44.890734074,157.019764917,88.777082064,37.746222117,12.85635,114.778999818,16.603222222,107.040376406,5.601596682,17.523545923,16.852054536,35.631893421,1.372994652,1.5172379,6.875321055
22/01/2007,40.703514521,1.671843314,93.198230769,10.673393831,2.87089893,7.46635825,4.725264071,44.90184083,155.268854281,89.203807587,37.300960872,12.90635,114.483863364,16.6429,107.8427,5.600996084,17.57089873,16.823649479,35.633604002,1.372994652,1.5172379,6.845295755
23/01/2007,40.938340327,1.671843314,93.047,10.506655691,2.87089893,7.448341929,4.758904214,45.248501611,154.160475343,90.883959961,37.539274147,12.9951274,115.333332833,16.6429,108.577120868,5.600833083,17.682304144,16.90743945,35.587664454,1.372994652,1.5172379,6.815793455
24/01/2007,39.741019981,1.671843314,92.05518477,10.423226553,2.87089893,7.4345,4.795233786,45.46165136,157.745032601,91.561568494,37.191699718,13.237734246,115.542187125,16.6429,108.135339941,5.650833083,17.671800876,16.963820264,35.752687564,1.372994652,1.5172379,6.599611333
25/01/2007,40.474,1.778986171,95.386858394,10.452051331,2.83964893,7.360316444,4.898716071,45.511812811,161.8319602,94.43,37.108588591,13.220366542,114.681045455,16.766272727,110.687246303,5.591666439,17.61116561,16.85069207,33.881172792,1.372994652,1.4859879,6.3545627
26/01/2007,41.343023684,1.778986171,97.603551753,10.301662537,2.938624991,7.410930592,4.9061565,46.576588177,163.579775544,95.986635649,38.835080074,13.227332792,116.695041583,16.756454545,112.806249246,5.514036739,18.388884483,17.438176224,34.356981042,1.372994652,1.4859879,6.240154556
29/01/2007,42.111860033,1.636129029,101.23653598,10.482134421,2.953624991,7.495065222,4.906468357,46.696539532,166.428336511,97.159095256,38.487891719,13.478504045,117.366916333,16.756454545,116.341861711,5.514036739,18.348143482,17.74586857,34.766075059,1.372994652,1.4984879,6.274378222
30/01/2007,42.963726732,1.636129029,100.168689529,10.289766306,2.953624991,7.516166,4.988030929,46.893451856,166.085535704,96.875198621,38.417065682,13.401131792,119.297181364,16.847363636,114.944219893,5.463577716,18.563420427,17.683072742,35.420727273,1.372994652,1.4922379,6.397388915
31/01/2007,42.935371162,1.636129029,98.623876699,10.385560512,2.953624991,7.489005667,5.001337357,45.227474878,163.915039439,94.291115262,37.040373349,13.215108501,118.905307308,16.847363636,114.310832328,5.463110098,18.576536591,17.734349414,36.2115,1.372994652,1.5391129,6.311676575
01/02/2007,41.579394872,1.778986171,95.308704864,10.31354471,2.858166655,7.491501778,5.01787725,44.58279024,160.51524532,90.868417801,35.644025577,13.404251126,116.7449006,16.847363636,110.171974227,5.463110098,18.588836598,17.701974993,37.290555556,1.497326203,1.5391129,6.311081175
02/02/2007,40.296900532,1.636129029,93.617766693,10.378765653,2.858166655,7.407101556,4.798142833,44.217911255,160.018894182,87.736728214,35.219525868,13.376334774,115.818055,16.847363636,108.428480653,5.462168282,18.556903231,17.934790527,36.439011518,1.657754011,1.5391129,6.285104785
05/02/2007,39.734586806,1.778986171,91.814563458,10.355857976,2.858166655,7.399138222,4.949956833,44.384327911,160.008093834,86.983923196,35.2889866,13.351889501,112.480681545,16.847363636,106.461010671,5.460768448,18.489778758,17.546347608,36.393025006,1.657754011,1.5391129,6.283875885
06/02/2007,39.621247242,1.778986171,90.475176922,10.44383809,2.858166655,7.454996167,4.954543,44.216034367,158.442667701,86.167274984,34.897328797,13.25278221,109.689181909,16.847363636,105.201326182,5.460768448,18.188698874,16.859925675,35.303037484,1.657754011,1.5391129,6.195767761
07/02/2007,39.608329392,1.636129029,91.521662577,10.433563198,2.858166655,7.408063833,4.913937833,43.867394116,158.902379798,86.311262512,34.841662191,13.448318683,109.396857286,16.847363636,106.21864907,5.575960559,18.077991191,16.840096671,34.333242358,1.657754011,1.5391129,6.269950285
08/02/2007,40.729940091,1.636129029,92.342963198,10.295472648,2.858166655,7.4868395,4.979355667,44.339074147,163.57323829,85.252738345,34.873968694,13.453382458,109.500000286,16.847363636,106.683063872,5.360683573,17.943823034,16.949356989,33.903644394,1.657754011,1.5391129,6.304408905
09/02/2007,40.891356712,1.636129029,91.80637001,10.362725091,2.858166655,7.206896833,5.0000305,44.509847521,162.313862992,84.708387322,34.670821815,13.487130681,109.5778001,16.847363636,106.768030705,5.311761394,17.933080544,16.962191168,34.069763856,1.657754011,1.5391129,6.288274405
12/02/2007,41.912564663,1.778986171,92.167681837,10.281754121,2.858166655,7.367996167,4.947108333,44.452630359,166.320408445,85.351082016,36.178723082,13.579396609,109.895125375,16.847363636,107.198122108,5.310944817,17.906150758,16.987913011,34.162501815,1.657754011,1.5391129,6.208175095
13/02/2007,41.179224879,1.778986171,88.935245886,10.299830675,2.858166655,7.1951985,4.938708667,44.363118912,162.754404755,82.906538108,35.810328487,13.646539281,111.500000125,16.938272727,102.371469893,5.31065882,17.60535145,16.947662741,34.122032139,1.657754011,1.6641129,6.194624662
14/02/2007,39.972010836,1.778986171,87.394604188,9.924677527,2.858166655,7.174988333,4.943939167,44.342648866,158.47768517,81.628359311,35.492489067,13.415685562,109.863636455,16.685083333,100.488158124,5.31065882,16.683665526,16.740221048,34.150725853,1.657754011,1.6641129,6.213616905
15/02/2007,39.723657691,1.778986171,87.229081675,10.190505249,2.858166655,7.164180143,4.639518833,44.269532923,159.638746891,81.408698317,35.447367873,13.330085375,108.984818364,16.685083333,100.413252922,5.310096891,16.247477593,16.597339476,34.152935682,1.657754011,1.6641129,6.184434086
16/02/2007,39.460863865,1.778986171,87.443771647,9.630602493,2.858166655,7.152807714,4.627444167,44.399722574,160.094694765,81.206861046,35.447442832,13.354856875,108.2083003,16.916666667,100.248395199,5.028561352,16.252207661,16.42716244,34.108652807,1.657754011,1.6641129,6.188514268
19/02/2007,39.318086088,1.778986171,86.98673756,9.72024803,2.858166655,7.1437,4.627094333,44.399722574,160.101978977,81.164152713,35.447442832,13.339964542,107.898111556,16.916666667,100.185761466,5.026863107,16.27143843,16.406139713,34.108652807,1.657754011,1.6641129,6.185669086
20/02/2007,39.362086038,1.82775885,85.988483239,9.49412179,2.858166655,7.148826333,4.533595667,44.353712682,158.942517616,80.983320384,34.988999969,13.195731795,108.287000444,16.485714286,101.479268338,5.162016541,16.204493421,16.364210848,34.015264485,1.657754011,1.747975531,6.291077355
21/02/2007,40.117042571,1.82775885,85.38418477,9.393975752,2.854493941,7.201039167,4.525247857,44.052398209,161.030860522,82.040542606,34.540846572,13.020415653,109.892857714,16.485714286,101.48118208,5.168155823,16.287693764,16.251839938,34.678781667,1.811963091,1.747975531,6.2374729
22/02/2007,40.324909033,1.760298014,83.854286461,9.353698051,2.65692585,7.175313022,4.630486225,43.837811355,155.782825051,80.866485432,33.846411964,13.095173764,108.801388889,16.55,99.795217237,5.006559567,15.982018849,15.88670709,34.977937265,1.653608193,1.655213975,6.095843083
23/02/2007,40.776836466,1.821510762,85.298729302,9.35344147,2.516413492,7.0593475,4.649522428,43.684364196,159.387399578,81.458369377,33.934186172,13.15072932,107.8183,16.6125,101.037548952,5.005961217,15.821239516,15.823583552,35.364348836,1.653608193,1.567713975,6.179176417
26/02/2007,41.63134578,1.821510762,86.819128737,9.156512936,2.419216367,7.08346057,4.516898433,44.466829716,162.364641675,82.455238345,34.41185646,13.120441888,107.4183005,16.4875,103.353165828,5.021174983,15.860203506,15.761578566,35.771026676,1.662334989,1.567713975,6.16842245
27/02/2007,44.792144956,1.840164038,96.96380175,9.220125553,2.42639472,7.064428944,4.42121722,48.265398469,173.838713007,90.117886484,36.909118196,13.134129688,116.165409091,16.8505625,114.091009134,5.021537751,16.679595682,16.146308223,39.36205016,1.518290438,1.522028267,6.231051956
28/02/2007,44.481106061,1.590164038,95.520021667,9.795167293,2.34826972,7.05798605,4.356908022,48.683625,184.216639593,90.000216678,38.274509017,13.733477431,124.801153361,16.7880625,113.368663504,5.020647639,17.499357723,17.235798397,44.241162972,1.518290438,1.522028267,5.894268406
01/03/2007,44.884613816,1.590164038,96.922172586,9.826508315,2.47975,7.114139688,4.404575025,50.94185507,182.860948454,91.028684723,38.652263935,13.857878288,124.611111111,16.4630625,115.088709248,4.645647639,17.300088836,17.062495542,42.586438455,1.518290438,1.522028267,6.011854183
02/03/2007,46.862324963,1.715164038,101.604937885,10.137007127,2.486,7.127758062,4.42126665,52.370018797,184.135575414,93.864309464,38.987642812,14.031055111,127.54166675,16.4630625,120.910227273,4.644487008,18.032465822,17.370909473,42.867447636,1.518290438,1.522028267,6.110428183
05/03/2007,48.320987986,1.7190347,106.415176724,11.170874993,2.503525839,7.1901431,4.440619488,59.060018,195.300288837,96.942263683,42.647576197,14.3129175,140.191821429,17.2255625,125.178388957,4.519487008,19.678967092,20.017850329,49.374480133,1.518290438,1.522028267,6.070993861
06/03/2007,47.333792294,1.735164038,101.524925418,11.526956254,2.503525839,7.280059889,4.367918347,56.933718205,191.49109647,92.464522863,41.337928267,14.196050027,131.234583333,17.2255625,116.401831206,4.519487008,19.372634235,19.007176719,46.552007658,1.518290438,1.522028267,6.070993861
07/03/2007,47.227764887,1.708014079,98.143943344,11.154077956,2.678173255,7.096317375,4.367918347,55.354195323,187.099827811,91.580683444,39.343640528,13.888812534,129.5874994,16.5255625,113.95619268,4.518380637,18.331449632,18.601679324,46.381927174,1.518290438,1.46982544,6.113894475
08/03/2007,46.050558285,1.735164038,94.681304376,11.014604272,2.642414728,7.294899857,4.605891863,52.654191675,180.277975856,88.562936369,38.063426659,13.67909584,124.860490766,16.829214286,109.65601652,4.306720728,18.193118335,17.817229754,45.372780976,1.518290438,1.522028267,6.183576417
09/03/2007,45.641666667,1.735164038,92.813666667,11.028932486,2.642414728,7.295021,4.608881112,51.189167047,176.7259863,85.890416512,37.034955425,13.659196303,121.600208333,16.4630625,106.5823726,4.163852344,17.993836607,17.790250083,43.597503832,1.518290438,1.522028267,6.18223075
12/03/2007,45.369340051,1.742368033,93.436102164,10.819938322,2.642414728,7.255520429,4.603215238,50.632762432,176.261078645,86.446645126,37.237138075,13.67909584,121.12500025,16.109875,107.337603487,4.15469576,17.805503788,17.737918037,43.002405032,1.518290438,1.522028267,6.149714639
13/03/2007,46.03841188,1.742368033,99.876334266,10.793985284,2.642414728,7.113445286,4.566251363,53.627224997,182.477669504,91.475575573,38.226449988,13.73222084,123.312500625,16.125571429,113.140373311,4.404304134,17.997213863,17.700431717,43.415624487,1.518290438,1.516472711,6.125713075
