  gasto_alimento  gasto_ropa      gasto_menaje    gasto_transpor  gasto_educa     num_personas    num_personas_14 nivel_educativo num_aporta       
  7.2488000e+004  1.1804000e+004  2.8999000e+004  8.1400000e+003  0.0000000e+000  3.0000000e+000  0.0000000e+000  3.0000000e+000  2.0000000e+000
  1.1887200e+005  2.8236000e+004  1.6440000e+004  2.3800000e+004  1.2036000e+004  6.0000000e+000  2.0000000e+000  2.0000000e+000  3.0000000e+000
  1.2136800e+005  1.8160000e+004  3.6000000e+002  0.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000  3.0000000e+000  1.0000000e+000
  9.1208000e+004  5.9000000e+003  2.2680000e+003  2.4800000e+004  8.2000000e+003  2.0000000e+000  0.0000000e+000  2.0000000e+000  2.0000000e+000
  1.2017200e+005  5.6000000e+003  0.0000000e+000  1.8744000e+004  7.8480000e+003  3.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  6.9004000e+004  1.1980000e+004  1.0764000e+004  3.6400000e+003  4.1600000e+003  3.0000000e+000  1.0000000e+000  2.0000000e+000  1.0000000e+000
  2.4107200e+005  1.2864000e+005  0.0000000e+000  5.2000000e+003  6.4676000e+004  7.0000000e+000  1.0000000e+000  5.0000000e+000  3.0000000e+000
  5.6836000e+004  0.0000000e+000  0.0000000e+000  1.5000000e+002  0.0000000e+000  3.0000000e+000  0.0000000e+000  3.0000000e+000  2.0000000e+000
  6.2348000e+004  7.0000000e+003  1.9600000e+003  1.1240000e+004  0.0000000e+000  3.0000000e+000  1.0000000e+000  3.0000000e+000  1.0000000e+000
  8.7984000e+004  1.2000000e+003  9.1068000e+004  6.6640000e+003  3.4200000e+004  2.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  1.3364000e+005  3.0400000e+003  2.4000000e+004  2.7048000e+004  1.9840000e+004  5.0000000e+000  0.0000000e+000  3.0000000e+000  2.0000000e+000
  9.4536000e+004  4.6600000e+004  3.5136000e+004  5.8672000e+004  1.3873600e+005  6.0000000e+000  4.0000000e+000  3.0000000e+000  1.0000000e+000
  9.7812000e+004  2.7480000e+004  4.6000000e+004  7.3064000e+004  1.9531600e+005  4.0000000e+000  2.0000000e+000  4.0000000e+000  1.0000000e+000
  6.8380000e+004  4.0800000e+002  2.1440000e+003  5.2000000e+003  4.4400000e+002  3.0000000e+000  0.0000000e+000  1.0000000e+000  2.0000000e+000
  7.0616000e+004  2.2200000e+003  3.5240000e+003  0.0000000e+000  0.0000000e+000  2.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  1.1471200e+005  6.1000000e+004  1.0445200e+005  3.0000000e+003  1.8000000e+004  2.0000000e+000  0.0000000e+000  7.0000000e+000  2.0000000e+000
  4.5552000e+004  6.4800000e+003  2.4080000e+003  7.7320000e+003  0.0000000e+000  5.0000000e+000  2.0000000e+000  3.0000000e+000  2.0000000e+000
  1.7076900e+005  1.0080000e+004  1.5280000e+003  4.4430000e+004  1.8200000e+004  5.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  8.7512000e+004  9.6600000e+003  1.9516000e+004  3.2140000e+004  2.6100000e+004  4.0000000e+000  0.0000000e+000  3.0000000e+000  3.0000000e+000
  1.8907200e+005  1.1080000e+004  0.0000000e+000  0.0000000e+000  1.4346400e+005  4.0000000e+000  0.0000000e+000  2.0000000e+000  4.0000000e+000
  1.3078000e+005  1.0000000e+004  0.0000000e+000  0.0000000e+000  4.0000000e+003  3.0000000e+000  1.0000000e+000  3.0000000e+000  1.0000000e+000
  9.4744000e+004  2.4656000e+004  1.8192000e+004  1.1152000e+004  3.3800000e+004  4.0000000e+000  1.0000000e+000  3.0000000e+000  2.0000000e+000
  1.3634400e+005  0.0000000e+000  3.1720000e+003  2.7660000e+003  0.0000000e+000  1.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  2.9224000e+004  8.0000000e+003  1.3936000e+004  4.8960000e+003  3.8880000e+004  1.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  1.0790000e+005  2.2400000e+004  8.3000000e+003  3.2180000e+004  8.1400000e+003  4.0000000e+000  2.0000000e+000  3.0000000e+000  1.0000000e+000
  2.4232000e+004  4.4760000e+003  8.6600000e+003  2.6000000e+002  0.0000000e+000  1.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  1.0831600e+005  6.0000000e+003  4.5240000e+003  1.0248000e+004  3.1824000e+004  5.0000000e+000  1.0000000e+000  3.0000000e+000  2.0000000e+000
  6.5416000e+004  1.6480000e+004  6.2560000e+003  0.0000000e+000  6.9080000e+003  2.0000000e+000  0.0000000e+000  1.0000000e+000  1.0000000e+000
  2.9125400e+005  9.4140000e+003  1.0346000e+004  5.6032000e+004  3.0367000e+004  4.0000000e+000  0.0000000e+000  3.0000000e+000  3.0000000e+000
  1.1798800e+005  6.0940000e+004  1.1820000e+004  5.0452000e+004  7.6272000e+004  5.0000000e+000  0.0000000e+000  3.0000000e+000  3.0000000e+000
  1.4955200e+005  6.3600000e+004  2.0468000e+004  0.0000000e+000  2.5600000e+004  4.0000000e+000  2.0000000e+000  2.0000000e+000  1.0000000e+000
  1.0119200e+005  1.0400000e+004  3.3496000e+004  2.1000000e+003  0.0000000e+000  3.0000000e+000  0.0000000e+000  7.0000000e+000  1.0000000e+000
  3.1200000e+004  0.0000000e+000  1.9200000e+002  2.4000000e+002  0.0000000e+000  2.0000000e+000  0.0000000e+000  2.0000000e+000  2.0000000e+000
  7.0668000e+004  2.0400000e+003  9.0000000e+003  0.0000000e+000  0.0000000e+000  2.0000000e+000  0.0000000e+000  2.0000000e+000  1.0000000e+000
  1.0628800e+005  3.9868000e+004  2.9856000e+004  7.8000000e+003  1.2500000e+004  5.0000000e+000  0.0000000e+000  3.0000000e+000  3.0000000e+000
  1.1299600e+005  1.8360000e+004  2.4685000e+004  1.5846800e+005  2.5640000e+004  6.0000000e+000  1.0000000e+000  3.0000000e+000  5.0000000e+000
  8.1224000e+004  0.0000000e+000  3.8480000e+003  4.3800000e+004  0.0000000e+000  4.0000000e+000  2.0000000e+000  3.0000000e+000  1.0000000e+000
  7.9560000e+004  9.0310000e+003  5.4228000e+004  6.7900000e+004  3.6000000e+003  5.0000000e+000  2.0000000e+000  3.0000000e+000  1.0000000e+000
  1.6151200e+005  4.2280000e+004  1.2044400e+005  9.3606000e+004  5.7883000e+004  4.0000000e+000  0.0000000e+000  7.0000000e+000  1.0000000e+000
  2.2750000e+005  1.3500000e+004  6.7379000e+004  1.4508000e+004  3.0356000e+004  4.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  3.2760000e+004  3.4800000e+003  1.0048000e+004  0.0000000e+000  0.0000000e+000  1.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  1.0514400e+005  9.7800000e+003  2.8800000e+002  0.0000000e+000  2.1840000e+003  2.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  1.4944800e+005  1.7972000e+004  2.1600000e+002  6.7600000e+002  7.5480000e+003  7.0000000e+000  3.0000000e+000  3.0000000e+000  3.0000000e+000
  1.1970400e+005  3.7600000e+003  8.0990000e+003  2.9120000e+003  1.4400000e+002  2.0000000e+000  0.0000000e+000  1.0000000e+000  1.0000000e+000
  1.1018800e+005  2.0224000e+004  7.6200000e+003  2.8000000e+003  1.4506000e+004  6.0000000e+000  0.0000000e+000  3.0000000e+000  5.0000000e+000
  6.2088000e+004  7.2800000e+002  5.4280000e+003  2.0000000e+001  2.5000000e+003  2.0000000e+000  0.0000000e+000  3.0000000e+000  2.0000000e+000
  9.8072000e+004  9.2000000e+003  1.5360000e+004  4.9000000e+003  3.8536000e+004  6.0000000e+000  1.0000000e+000  3.0000000e+000  1.0000000e+000
  8.3668000e+004  1.2000000e+003  2.0280000e+003  3.0727000e+004  9.0600000e+003  4.0000000e+000  0.0000000e+000  3.0000000e+000  3.0000000e+000
  4.9920000e+004  1.1320000e+005  3.3220000e+004  7.2210000e+004  1.7456000e+004  5.0000000e+000  3.0000000e+000  4.0000000e+000  1.0000000e+000
  1.4066000e+005  3.0392000e+004  1.2212000e+004  1.1200000e+002  2.3368000e+004  9.0000000e+000  3.0000000e+000  2.0000000e+000  5.0000000e+000
  8.2732000e+004  1.2172000e+004  5.2768000e+004  6.8260000e+004  2.3840000e+004  4.0000000e+000  2.0000000e+000  3.0000000e+000  1.0000000e+000
  1.0556000e+005  2.1336000e+004  4.9896000e+004  9.3600000e+002  2.5648000e+004  5.0000000e+000  3.0000000e+000  3.0000000e+000  1.0000000e+000
  7.6492000e+004  2.2840000e+004  6.7520000e+003  1.0656000e+004  2.9828000e+004  5.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  9.3860000e+004  6.3600000e+003  8.4000000e+002  2.9120000e+003  4.3800000e+003  4.0000000e+000  2.0000000e+000  3.0000000e+000  1.0000000e+000
  1.2412400e+005  1.4360000e+004  7.9828000e+004  9.2360000e+003  2.3400000e+003  4.0000000e+000  0.0000000e+000  3.0000000e+000  2.0000000e+000
  1.4008800e+005  7.8161000e+004  5.9280000e+004  4.2380000e+004  1.1128000e+004  4.0000000e+000  0.0000000e+000  3.0000000e+000  3.0000000e+000
  3.3956000e+004  3.8400000e+003  1.6920000e+003  3.9120000e+003  0.0000000e+000  1.0000000e+000  0.0000000e+000  3.0000000e+000  1.0000000e+000
  2.4695800e+005  2.4527000e+004  1.3782000e+004  3.2436000e+004  4.9433000e+004  5.0000000e+000  3.0000000e+000  3.0000000e+000  2.0000000e+000
